Postcode,Suburb,State
0822,MILIKAPITI,NT
0822,MILINGIMBI,NT
0810,MILLNER,NT
0822,MILYAKBURRA,NT
0852,MINIYERRI,NT
0822,MINJILANG,NT
0832,MITCHELL,NT
0810,MOIL,NT
0830,MOULDEN,NT
0822,MOUNT BUNDEY,NT
0874,MOUNT JOHNS,NT
0872,MOUNT LIEBIG,NT
0872,MOUNT ZEIL,NT
0810,MUIRHEAD,NT
0822,MURRUMUJUK,NT
0872,MUTITJULU,NT
0810,NAKARA,NT
0872,NAMATJIRA,NT
0872,NAPPERBY STATION,NT
0822,NAUIYU,NT
0822,NEMARLUK,NT
0862,NEWCASTLE WATERS,NT
0822,NGANMARRIYANGA,NT
0852,NGUKURR,NT
0880,NHULUNBUY,NT
0881,NHULUNBUY,NT
0862,NICHOLSON,NT
0810,NIGHTCLIFF,NT
0814,NIGHTCLIFF,NT
0852,NITJPURRU,NT
0852,NITMILUK,NT
0837,NOONAMAH,NT
0822,NUMBULWAR,NT
0822,NUMBURINDI,NT
0852,NUTWOOD DOWNS,NT
0872,NYIRRIPI,NT
0822,OENPELLI,NT
0830,PALMERSTON CITY,NT
0831,PALMERSTON CITY,NT
0862,PAMAYU,NT
0872,PAPUNYA,NT
0804,PARAP,NT
0820,PARAP,NT
0852,PELLEW ISLANDS,NT
0822,PEPPIMENARTI,NT
0872,PETERMANN,NT
0847,PINE CREEK,NT
0829,PINELANDS,NT
0822,PIRLANGIMPI,NT
0822,POINT STUART,NT
0822,PULARUMPI,NT
0822,RAKULA,NT
0822,RAMINGINING,NT
4825,RANKEN,NT
0810,RAPID CREEK,NT
0822,ROBIN FALLS,NT
0852,ROBINSON RIVER,NT
0832,ROSEBERY,NT
0873,ROSS,NT
0822,RUM JUNGLE,NT
0870,SADADEEN,NT
0872,SANDOVER,NT
0822,SANDPALMS ROADHOUSE,NT
0872,SANTA TERESA,NT
0830,SHOAL BAY,NT
0872,SIMPSON,NT
0822,SOUTHPORT,NT
0822,STAPLETON,NT
0870,STUART,NT
0820,STUART PARK,NT
0852,STURT PLATEAU,NT
0862,TABLELANDS,NT
0872,TANAMI,NT
0852,TANAMI EAST,NT
0872,TARA,NT
0872,TELEGRAPH STATION,NT
0860,TENNANT CREEK,NT
0861,TENNANT CREEK,NT
0862,TENNANT CREEK,NT
0822,THAMARRURR,NT
0870,THE GAP,NT
0820,THE GARDENS,NT
0820,THE NARROWS,NT
0872,TI TREE,NT
0852,TIMBER CREEK,NT
0853,TINDAL,NT
0822,TIPPERARY,NT
0872,TITJIKALA,NT
0822,TIVENDALE,NT
0810,TIWI,NT
0822,TIWI ISLANDS,NT
0852,TOP SPRINGS,NT
0822,TORTILLA FLATS,NT
0822,TUMBLING WATERS,NT
0822,UMBAKUMBA,NT
0874,UNDOOLYA,NT
0852,URALLA,NT
0852,VENN,NT
0822,VERNON ISLANDS,NT
0852,VICTORIA RIVER,NT
0834,VIRGINIA,NT
0822,WADEYE,NT
0803,WAGAIT BEACH,NT
0822,WAGAIT BEACH,NT
0810,WAGAMAN,NT
0822,WAK WAK,NT
0872,WALLACE ROCKHOLE,NT
0810,WANGURI,NT
0822,WARRUWI,NT
0852,WARUMUNGU,NT
0822,WEDDELL,NT
0822,WEST ARNHEM,NT
0870,WHITE GUMS,NT
0822,WICKHAM,NT
0872,WILLOWRA,NT
0872,WILORA,NT
0852,WILTON,NT
0820,WINNELLIE,NT
0821,WINNELLIE,NT
0822,WINNELLIE,NT
0822,WISHART,NT
0830,WOODROFFE,NT
0820,WOOLNER,NT
0852,WUGULARR,NT
0812,WULAGI,NT
0822,WURRUMIYANGA,NT
0872,WUTUNUGURRA,NT
0852,YARRALIN,NT
0830,YARRAWONGA,NT
0880,YIRRKALA,NT
0872,YUELAMU,NT
0872,YUENDUMU,NT
0872,YULARA,NT
0832,ZUCCOLI,NT
4613,ABBEYWOOD,QLD
4670,ABBOTSFORD,QLD
4627,ABERCORN,QLD
4850,ABERGOWRIE,QLD
4892,ABINGDON DOWNS,QLD
4660,ABINGTON,QLD
4110,ACACIA RIDGE,QLD
4401,ACLAND,QLD
4343,ADARE,QLD
4474,ADAVALE,QLD
4703,ADELAIDE PARK,QLD
4211,ADVANCETOWN,QLD
4870,AEROGLEN,QLD
4677,AGNES WATER,QLD
4807,AIRDMILLAN,QLD
4802,AIRLIE BEACH,QLD
4807,AIRVILLE,QLD
4814,AITKENVALE,QLD
4820,ALABAMA HILL,QLD
4035,ALBANY CREEK,QLD
4702,ALBERTA,QLD
4207,ALBERTON,QLD
4722,ALBINIA,QLD
4010,ALBION,QLD
4822,ALBION,QLD
4010,ALBION BC,QLD
4010,ALBION DC,QLD
4051,ALDERLEY,QLD
4650,ALDERSHOT,QLD
4694,ALDOGA,QLD
4740,ALEXANDRA,QLD
4572,ALEXANDRA HEADLAND,QLD
4161,ALEXANDRA HILLS,QLD
4115,ALGESTER,QLD
4610,ALICE CREEK,QLD
4817,ALICE RIVER,QLD
4370,ALLAN,QLD
4310,ALLANDALE,QLD
4700,ALLENSTOWN,QLD
4285,ALLENVIEW,QLD
4740,ALLIGATOR CREEK,QLD
4816,ALLIGATOR CREEK,QLD
4850,ALLINGHAM,QLD
4362,ALLORA,QLD
4670,ALLOWAY,QLD
4871,ALMADEN,QLD
4871,ALOOMBA,QLD
4724,ALPHA,QLD
4702,ALSACE,QLD
4702,ALTON DOWNS,QLD
4807,ALVA,QLD
4570,AMAMOOR,QLD
4570,AMAMOOR CREEK,QLD
4829,AMAROO,QLD
4871,AMBER,QLD
4306,AMBERLEY,QLD
4695,AMBROSE,QLD
4462,AMBY,QLD
4380,AMIENS,QLD
4183,AMITY,QLD
4183,AMITY POINT,QLD
4702,ANAKIE SIDING,QLD
4740,ANDERGROVE,QLD
4570,ANDERLEIGH,QLD
4800,ANDROMACHE,QLD
4355,ANDURAMBA,QLD
4814,ANNANDALE,QLD
4103,ANNERLEY,QLD
4070,ANSTEAD,QLD
4310,ANTHONY,QLD
4650,ANTIGUA,QLD
4660,APPLE TREE CREEK,QLD
4378,APPLETHORPE,QLD
4570,ARALUEN,QLD
4726,ARAMAC,QLD
4620,ARAMARA,QLD
4054,ARANA HILLS,QLD
4625,ARANBANGA,QLD
4309,ARATULA,QLD
4892,ARBOUIN,QLD
4819,ARCADIA,QLD
4454,ARCADIA VALLEY,QLD
4892,ARCHER RIVER,QLD
4108,ARCHERFIELD,QLD
4108,ARCHERFIELD BC,QLD
4702,ARCTURUS,QLD
4721,ARGYLL,QLD
4737,ARMSTRONG BEACH,QLD
4520,ARMSTRONG CREEK,QLD
4551,AROONA,QLD
4880,ARRIGA,QLD
4214,ARUNDEL,QLD
9781,ARUNDEL,QLD
4214,ARUNDEL DC,QLD
4007,ASCOT,QLD
4359,ASCOT,QLD
4670,ASHFIELD,QLD
4060,ASHGROVE,QLD
4060,ASHGROVE EAST,QLD
4214,ASHMORE,QLD
4214,ASHMORE CITY,QLD
4340,ASHWELL,QLD
4034,ASPLEY,QLD
4883,ATHERTON,QLD
4350,ATHOL,QLD
4311,ATKINSONS DAM,QLD
4401,AUBIGNY,QLD
4413,AUBURN,QLD
4066,AUCHENFLOWER,QLD
4477,AUGATHELLA,QLD
4300,AUGUSTINE HEIGHTS,QLD
4892,AURUKUN,QLD
4213,AUSTINVILLE,QLD
4215,AUSTRALIA FAIR,QLD
4670,AVENELL HEIGHTS,QLD
4670,AVOCA,QLD
4314,AVOCA VALE,QLD
4670,AVONDALE,QLD
4807,AYR,QLD
4895,AYTON,QLD
4861,BABINDA,QLD
4361,BACK PLAINS,QLD
4875,BADU ISLAND,QLD
4674,BAFFLE CREEK,QLD
4454,BAFFLE WEST,QLD
4207,BAHRS SCRUB,QLD
4699,BAJOOL,QLD
4470,BAKERS BEND,QLD
4740,BAKERS CREEK,QLD
4413,BAKING BOARD,QLD
4740,BALBERRA,QLD
4702,BALCOMBA,QLD
4036,BALD HILLS,QLD
4552,BALD KNOB,QLD
4816,BALGAL BEACH,QLD
4401,BALGOWAN,QLD
4741,BALL BAY,QLD
4382,BALLANDEAN,QLD
4352,BALLARD,QLD
4455,BALLAROO,QLD
4610,BALLOGIE,QLD
4171,BALMORAL,QLD
4552,BALMORAL RIDGE,QLD
4740,BALNAGOWAN,QLD
4876,BAMAGA,QLD
4850,BAMBAROO,QLD
4873,BAMBOO,QLD
4860,BAMBOO CREEK,QLD
4625,BAN BAN,QLD
4625,BAN BAN SPRINGS,QLD
4702,BANANA,QLD
4630,BANCROFT,QLD
4703,BANGALEE,QLD
4306,BANKS CREEK,QLD
4570,BANKS POCKET,QLD
4507,BANKSIA BEACH,QLD
4207,BANNOCKBURN,QLD
4551,BANYA,QLD
4014,BANYO,QLD
4352,BAPAUME,QLD
4413,BARAKULA,QLD
4702,BARALABA,QLD
4601,BARAMBAH,QLD
4725,BARCALDINE,QLD
4065,BARDON,QLD
4714,BAREE,QLD
4306,BARELLAN POINT,QLD
4670,BARGARA,QLD
4465,BARGUNYAH,QLD
4551,BARINGA,QLD
4615,BARKER CREEK FLAT,QLD
4825,BARKLY,QLD
4605,BARLIL,QLD
4703,BARLOWS HILL,QLD
4625,BARLYNE,QLD
4703,BARMARYEE,QLD
4703,BARMOYA,QLD
4702,BARNARD,QLD
4680,BARNEY POINT,QLD
4287,BARNEY VIEW,QLD
4420,BAROONDAH,QLD
4416,BARRAMORNIE,QLD
4809,BARRATTA,QLD
4872,BARRINE,QLD
4816,BARRINGHA,QLD
4490,BARRINGUN,QLD
4878,BARRON,QLD
4870,BARRON GORGE,QLD
4861,BARTLE FRERE,QLD
4872,BARWIDGI,QLD
4820,BASALT,QLD
4871,BASILISK,QLD
4305,BASIN POCKET,QLD
4551,BATTERY HILL,QLD
4718,BAUHINIA,QLD
4650,BAUPLE,QLD
4650,BAUPLE FOREST,QLD
4478,BAYRICK,QLD
4868,BAYVIEW HEIGHTS,QLD
4818,BEACH HOLM,QLD
4510,BEACHMERE,QLD
4740,BEACONSFIELD,QLD
4886,BEATRICE,QLD
4285,BEAUDESERT,QLD
4650,BEAVER ROCK,QLD
4829,BEDOURIE,QLD
4385,BEEBO,QLD
4680,BEECHER,QLD
4211,BEECHMONT,QLD
4405,BEELBEE,QLD
4659,BEELBI CREEK,QLD
4570,BEENAAM VALLEY,QLD
4207,BEENLEIGH,QLD
4517,BEERBURRUM,QLD
4626,BEERON,QLD
4519,BEERWAH,QLD
4487,BEGONIA,QLD
4454,BEILBA,QLD
4723,BELCONG,QLD
4810,BELGIAN GARDENS,QLD
4207,BELIVAH,QLD
4408,BELL,QLD
4570,BELLA CREEK,QLD
4507,BELLARA,QLD
4300,BELLBIRD PARK,QLD
4070,BELLBOWRIE,QLD
4871,BELLENDEN KER,QLD
4892,BELLEVUE,QLD
4822,BELLFIELD,QLD
4562,BELLI PARK,QLD
4510,BELLMERE,QLD
4570,BELLS BRIDGE,QLD
4551,BELLS CREEK,QLD
4514,BELLTHORPE,QLD
4153,BELMONT,QLD
4740,BELMUNDA,QLD
4860,BELVEDERE,QLD
4721,BELYANDO,QLD
4850,BEMERSIDE,QLD
4610,BENAIR,QLD
4680,BENARABY,QLD
4314,BENARKIN,QLD
4314,BENARKIN NORTH,QLD
4754,BENHOLME,QLD
4275,BENOBBLE,QLD
4217,BENOWA,QLD
4869,BENTLEY PARK,QLD
4674,BERAJONDO,QLD
4362,BERAT,QLD
4353,BERGEN,QLD
4117,BERRINBA,QLD
4701,BERSERKER,QLD
4205,BETHANIA,QLD
4313,BIARRA,QLD
4880,BIBOOHRA,QLD
4275,BIDDADDABA,QLD
4401,BIDDESTON,QLD
4650,BIDWILL,QLD
4621,BIGGENDEN,QLD
4216,BIGGERA WATERS,QLD
4225,BILINGA,QLD
4390,BILLA BILLA,QLD
4715,BILOELA,QLD
4854,BILYANA,QLD
4488,BINDEBANGO,QLD
4702,BINGEGANG,QLD
4852,BINGIL BAY,QLD
4625,BINJOUR,QLD
4211,BINNA BURRA,QLD
4482,BIRDSVILLE,QLD
4854,BIRKALLA,QLD
4159,BIRKDALE,QLD
4285,BIRNAM,QLD
4352,BIRNAM,QLD
4575,BIRTINYA,QLD
4343,BLACK DUCK CREEK,QLD
4820,BLACK JACK,QLD
4563,BLACK MOUNTAIN,QLD
4818,BLACK RIVER,QLD
4600,BLACK SNAKE,QLD
4472,BLACKALL,QLD
4871,BLACKBULL,QLD
4314,BLACKBUTT,QLD
4314,BLACKBUTT NORTH,QLD
4314,BLACKBUTT SOUTH,QLD
4702,BLACKDOWN,QLD
4850,BLACKROCK,QLD
4740,BLACKS BEACH,QLD
4306,BLACKSOIL,QLD
4304,BLACKSTONE,QLD
4413,BLACKSWAMP,QLD
4717,BLACKWATER,QLD
4625,BLAIRMORE,QLD
4352,BLANCHVIEW,QLD
4310,BLANTYRE,QLD
4405,BLAXLAND,QLD
4341,BLENHEIM,QLD
4560,BLI BLI,QLD
4895,BLOOMFIELD,QLD
4799,BLOOMSBURY,QLD
4818,BLUE HILLS,QLD
4737,BLUE MOUNTAIN,QLD
4350,BLUE MOUNTAIN HEIGHTS,QLD
4818,BLUEWATER,QLD
4818,BLUEWATER PARK,QLD
4702,BLUFF,QLD
4455,BLYTHDALE,QLD
4468,BOATMAN,QLD
4425,BOGANDILLA,QLD
4805,BOGIE,QLD
4818,BOHLE,QLD
4817,BOHLE PLAINS,QLD
4875,BOIGU ISLAND,QLD
4575,BOKARINA,QLD
4570,BOLLIER,QLD
4488,BOLLON,QLD
4871,BOLWARRA,QLD
4871,BOMBEETA,QLD
4625,BON ACCORD,QLD
4703,BONDOOLA,QLD
4507,BONGAREE,QLD
4356,BONGEEN,QLD
4873,BONNIE DOON,QLD
4213,BONOGIN,QLD
4385,BONSHAW,QLD
4370,BONY MOUNTAIN,QLD
4401,BOODUA,QLD
4871,BOOGAN,QLD
4610,BOOIE,QLD
4671,BOOLBOONDA,QLD
4702,BOOLBURRA,QLD
4621,BOOMPA,QLD
4310,BOONAH,QLD
4601,BOONARA,QLD
4413,BOONARGA,QLD
4034,BOONDALL,QLD
4406,BOONDANDILLA,QLD
4613,BOONDOOMA,QLD
4650,BOONOOROO,QLD
4650,BOONOOROO PLAINS,QLD
4655,BOORAL,QLD
4552,BOOROOBIN,QLD
4601,BOOUBYJAN,QLD
4304,BOOVAL,QLD
4304,BOOVAL FAIR,QLD
4671,BOOYAL,QLD
4306,BORALLON,QLD
4565,BOREEN POINT,QLD
4124,BORONIA HEIGHTS,QLD
4678,BOROREN,QLD
4714,BOULDER CREEK,QLD
4702,BOULDERCOMBE,QLD
4829,BOULIA,QLD
4805,BOWEN,QLD
4006,BOWEN HILLS,QLD
4404,BOWENVILLE,QLD
4275,BOYLAND,QLD
4680,BOYNE ISLAND,QLD
4680,BOYNE VALLEY,QLD
4680,BOYNEDALE,QLD
4610,BOYNESIDE,QLD
4626,BOYNEWOOD,QLD
4512,BRACALBA,QLD
4695,BRACEWELL,QLD
4017,BRACKEN RIDGE,QLD
4850,BRAEMEADOWS,QLD
4313,BRAEMORE,QLD
4871,BRAMSTON BEACH,QLD
4625,BRANCH CREEK,QLD
4352,BRANCHVIEW,QLD
4808,BRANDON,QLD
4800,BRANDY CREEK,QLD
4670,BRANYAN,QLD
4305,BRASSALL,QLD
4500,BRAY PARK,QLD
4800,BREADALBANE,QLD
4825,BREAKAWAY,QLD
4820,BREDDAN,QLD
4500,BRENDALE,QLD
4500,BRENDALE BC,QLD
4500,BRENDALE DC,QLD
4507,BRIBIE ISLAND,QLD
4507,BRIBIE ISLAND NORTH,QLD
4035,BRIDGEMAN DOWNS,QLD
4561,BRIDGES,QLD
4412,BRIGALOW,QLD
4741,BRIGHTLY,QLD
4017,BRIGHTON,QLD
4017,BRIGHTON EVENTIDE,QLD
4017,BRIGHTON NATHAN STREET,QLD
4311,BRIGHTVIEW,QLD
4613,BRIGOODA,QLD
4357,BRINGALILY,QLD
4870,BRINSMEAD,QLD
4001,BRISBANE,QLD
4000,BRISBANE ADELAIDE STREET,QLD
4008,BRISBANE AIRPORT,QLD
9782,BRISBANE AIRPORT,QLD
4000,BRISBANE CITY,QLD
4106,BRISBANE MARKET,QLD
4218,BROADBEACH,QLD
4218,BROADBEACH WATERS,QLD
4420,BROADMERE,QLD
4380,BROADWATER,QLD
4757,BROKEN RIVER,QLD
4285,BROMELTON,QLD
4069,BROOKFIELD,QLD
4816,BROOKHILL,QLD
4615,BROOKLANDS,QLD
4053,BROOKSIDE CENTRE,QLD
4364,BROOKSTEAD,QLD
4300,BROOKWATER,QLD
4570,BROOLOO,QLD
4620,BROOWEENA,QLD
4820,BROUGHTON,QLD
4626,BROVINIA,QLD
4118,BROWNS PLAINS,QLD
4356,BROXBURN,QLD
4387,BRUSH CREEK,QLD
4312,BRYDEN,QLD
4403,BRYMAROO,QLD
4311,BUARABA,QLD
4311,BUARABA SOUTH,QLD
4750,BUCASIA,QLD
4670,BUCCA,QLD
4207,BUCCAN,QLD
4825,BUCKINGHAM,QLD
4722,BUCKLAND,QLD
4575,BUDDINA,QLD
4556,BUDERIM,QLD
4359,BUDGEE,QLD
4630,BUKALI,QLD
4854,BULGUN,QLD
4171,BULIMBA,QLD
4615,BULLCAMP,QLD
4871,BULLERINGA,QLD
4357,BULLI CREEK,QLD
4492,BULLOO DOWNS,QLD
4671,BULLYARD,QLD
4025,BULWER,QLD
4310,BUNBURRA,QLD
4670,BUNDABERG,QLD
4670,BUNDABERG CENTRAL,QLD
4670,BUNDABERG DC,QLD
4670,BUNDABERG EAST,QLD
4670,BUNDABERG NORTH,QLD
4670,BUNDABERG SOUTH,QLD
4670,BUNDABERG WEST,QLD
4217,BUNDALL,QLD
4217,BUNDALL DC,QLD
4304,BUNDAMBA,QLD
4419,BUNDI,QLD
4723,BUNDOORA,QLD
4419,BUNGABAN,QLD
4671,BUNGADOO,QLD
4870,BUNGALOW,QLD
4455,BUNGEWORGORAI,QLD
4455,BUNGIL,QLD
4703,BUNGUNDARRA,QLD
4494,BUNGUNYA,QLD
4310,BUNJURGEN,QLD
4055,BUNYA,QLD
4655,BUNYA CREEK,QLD
4405,BUNYA MOUNTAINS,QLD
4156,BURBANK,QLD
4818,BURDELL,QLD
4659,BURGOWAN,QLD
4830,BURKETOWN,QLD
4822,BURLEIGH,QLD
4220,BURLEIGH DC,QLD
4220,BURLEIGH HEADS,QLD
4220,BURLEIGH TOWN,QLD
4220,BURLEIGH WATERS,QLD
4413,BURNCLUITH,QLD
4310,BURNETT CREEK,QLD
4670,BURNETT HEADS,QLD
4560,BURNSIDE,QLD
4505,BURPENGARY,QLD
4505,BURPENGARY DC,QLD
4505,BURPENGARY EAST,QLD
4410,BURRA BURRI,QLD
4875,BURRAR ISLET,QLD
4659,BURRUM HEADS,QLD
4659,BURRUM RIVER,QLD
4659,BURRUM TOWN,QLD
4742,BURTON,QLD
4680,BURUA,QLD
4818,BUSHLAND BEACH,QLD
4702,BUSHLEY,QLD
4885,BUTCHERS CREEK,QLD
4660,BUXTON,QLD
4387,BYBERA,QLD
4605,BYEE,QLD
4680,BYELLEE,QLD
4703,BYFIELD,QLD
4455,BYMOUNT,QLD
4625,BYRNESTOWN,QLD
4352,CABARLAH,QLD
4510,CABOOLTURE,QLD
4510,CABOOLTURE BC,QLD
4510,CABOOLTURE SOUTH,QLD
4312,CABOONBAH,QLD
4413,CADARGA,QLD
4343,CAFFEY,QLD
4285,CAINBABLE,QLD
4722,CAIRDBEIGN,QLD
4870,CAIRNS,QLD
4870,CAIRNS CITY,QLD
4870,CAIRNS DC,QLD
4870,CAIRNS MC,QLD
4872,CAIRNS MC,QLD
4870,CAIRNS MCLEOD STREET,QLD
4870,CAIRNS NORTH,QLD
4116,CALAMVALE,QLD
4670,CALAVOS,QLD
4816,CALCIUM,QLD
4478,CALDERVALE,QLD
4798,CALEN,QLD
4570,CALGOA,QLD
4570,CALICO CREEK,QLD
4390,CALINGUNEE,QLD
4390,CALLANDOON,QLD
4680,CALLEMONDAH,QLD
4715,CALLIDE,QLD
4680,CALLIOPE,QLD
4551,CALOUNDRA,QLD
4551,CALOUNDRA DC,QLD
4551,CALOUNDRA WEST,QLD
4340,CALVERT,QLD
4719,CAMBOON,QLD
4358,CAMBOOYA,QLD
4822,CAMBRIDGE,QLD
4552,CAMBROON,QLD
4413,CAMEBY,QLD
4492,CAMERON CORNER,QLD
4300,CAMIRA,QLD
4828,CAMOOWEAL,QLD
4871,CAMP CREEK,QLD
4152,CAMP HILL,QLD
4520,CAMP MOUNTAIN,QLD
4820,CAMPASPE,QLD
4625,CAMPBELL CREEK,QLD
4521,CAMPBELLS POCKET,QLD
4737,CAMPWIN BEACH,QLD
4413,CANAGA,QLD
4702,CANAL CREEK,QLD
4630,CANIA,QLD
4570,CANINA,QLD
4630,CANNINDAH,QLD
4357,CANNING CREEK,QLD
4370,CANNINGVALE,QLD
4310,CANNON CREEK,QLD
4380,CANNON CREEK,QLD
4170,CANNON HILL,QLD
4800,CANNON VALLEY,QLD
4802,CANNONVALE,QLD
4702,CANOONA,QLD
4275,CANUNGRA,QLD
4157,CAPALABA,QLD
4157,CAPALABA BC,QLD
4157,CAPALABA DC,QLD
4810,CAPE CLEVELAND,QLD
4800,CAPE CONWAY,QLD
4800,CAPE GLOUCESTER,QLD
4740,CAPE HILLSBOROUGH,QLD
4873,CAPE TRIBULATION,QLD
4723,CAPELLA,QLD
4677,CAPTAIN CREEK,QLD
4357,CAPTAINS MOUNTAIN,QLD
4878,CARAVONICA,QLD
4723,CARBINE CREEK,QLD
4130,CARBROOK,QLD
4854,CARDSTONE,QLD
4849,CARDWELL,QLD
4152,CARINA,QLD
4152,CARINA HEIGHTS,QLD
4152,CARINDALE,QLD
4739,CARMILA,QLD
4852,CARMOO,QLD
4702,CARNARVON PARK,QLD
4310,CARNEYS CREEK,QLD
4300,CAROLE PARK,QLD
4477,CAROLINE CROSSING,QLD
4344,CARPENDALE,QLD
4823,CARPENTARIA,QLD
4825,CARRANDOTTA,QLD
4211,CARRARA,QLD
4883,CARRINGTON,QLD
4849,CARRUCHAN,QLD
4034,CARSELDINE,QLD
4806,CARSTAIRS,QLD
4563,CARTERS RIDGE,QLD
4500,CASHMERE,QLD
4873,CASSOWARY,QLD
4567,CASTAWAYS BEACH,QLD
4715,CASTLE CREEK,QLD
4810,CASTLE HILL,QLD
4407,CATTLE CREEK,QLD
4626,CATTLE CREEK,QLD
4703,CAUSEWAY LAKE,QLD
4702,CAWARRAL,QLD
4352,CAWDOR,QLD
4407,CECIL PLAINS,QLD
4207,CEDAR CREEK,QLD
4520,CEDAR CREEK,QLD
4285,CEDAR GROVE,QLD
4570,CEDAR POCKET,QLD
4285,CEDAR VALE,QLD
4514,CEDARTON,QLD
4352,CEMENT MILLS,QLD
4350,CENTENARY HEIGHTS,QLD
4702,CENTRAL QUEENSLAND MC,QLD
4701,CENTRAL QUEENSLAND UNIVERSITY,QLD
4627,CERATODUS,QLD
4610,CHAHPINGAH,QLD
4133,CHAMBERS FLAT,QLD
4413,CHANCES PLAIN,QLD
4155,CHANDLER,QLD
4069,CHAPEL HILL,QLD
4608,CHARLESTOWN,QLD
4470,CHARLEVILLE,QLD
4350,CHARLTON,QLD
4309,CHARLWOOD,QLD
4820,CHARTERS TOWERS,QLD
4820,CHARTERS TOWERS CITY,QLD
4570,CHATSWORTH,QLD
4702,CHEESEBOROUGH,QLD
4068,CHELMER,QLD
4606,CHELMSFORD,QLD
4740,CHELONA,QLD
4627,CHELTENHAM,QLD
4605,CHERBOURG,QLD
4032,CHERMSIDE,QLD
4032,CHERMSIDE CENTRE,QLD
4032,CHERMSIDE SOUTH,QLD
4032,CHERMSIDE WEST,QLD
4314,CHERRY CREEK,QLD
4370,CHERRY GULLY,QLD
4660,CHERWELL,QLD
4555,CHEVALLUM,QLD
4217,CHEVRON ISLAND,QLD
4880,CHEWKO,QLD
4660,CHILDERS,QLD
4871,CHILLAGOE,QLD
4413,CHINCHILLA,QLD
4285,CHINGHEE CREEK,QLD
4215,CHIRN PARK,QLD
4723,CHIRNSIDE,QLD
4285,CHRISTMAS CREEK,QLD
4311,CHURCHABLE,QLD
4305,CHURCHILL,QLD
4306,CHUWAR,QLD
4600,CINNABAR,QLD
4002,CITY EAST,QLD
4211,CLAGIRABA,QLD
4741,CLAIRVIEW,QLD
4468,CLARA CREEK,QLD
4871,CLARAVILLE,QLD
4807,CLARE,QLD
4807,CLAREDALE,QLD
4311,CLARENDON,QLD
4705,CLARKE CREEK,QLD
4011,CLAYFIELD,QLD
4226,CLEAR ISLAND WATERS,QLD
4500,CLEAR MOUNTAIN,QLD
4816,CLEMANT,QLD
4721,CLERMONT,QLD
4163,CLEVELAND,QLD
4163,CLEVELAND DC,QLD
4427,CLIFFORD,QLD
4350,CLIFFORD GARDENS,QLD
4361,CLIFTON,QLD
4879,CLIFTON BEACH,QLD
4680,CLINTON,QLD
4370,CLINTONVALE,QLD
4824,CLONCURRY,QLD
4019,CLONTARF,QLD
4357,CLONTARF,QLD
4019,CLONTARF BEACH,QLD
4019,CLONTARF DC,QLD
4520,CLOSEBURN,QLD
4605,CLOYNA,QLD
4811,CLUDEN,QLD
4309,CLUMBER,QLD
4312,COAL CREEK,QLD
4352,COALBANK,QLD
4305,COALFALLS,QLD
4621,COALSTOUN LAKES,QLD
4605,COBBS HILL,QLD
4703,COBRABALL,QLD
4419,COCKATOO,QLD
4875,COCONUT ISLAND,QLD
4860,COCONUTS,QLD
4892,COEN,QLD
4560,COES CREEK,QLD
4570,COLES CREEK,QLD
4808,COLEVALE,QLD
4307,COLEYVILLE,QLD
4314,COLINTON,QLD
4707,COLLAROY,QLD
4343,COLLEGE VIEW,QLD
4301,COLLINGWOOD PARK,QLD
4804,COLLINSVILLE,QLD
4677,COLOSSEUM,QLD
4820,COLUMBIA,QLD
4415,COLUMBOOLA,QLD
4702,COMET,QLD
4514,COMMISSIONERS FLAT,QLD
4571,COMO,QLD
4858,COMOON LOOP,QLD
4722,CONA CREEK,QLD
4416,CONDAMINE,QLD
4357,CONDAMINE FARMS,QLD
4352,CONDAMINE PLAINS,QLD
4815,CONDON,QLD
4871,CONJUBOY,QLD
4552,CONONDALE,QLD
4702,CONSUELO,QLD
4800,CONWAY,QLD
4800,CONWAY BEACH,QLD
4184,COOCHIEMUDLO ISLAND,QLD
4310,COOCHIN,QLD
4519,COOCHIN CREEK,QLD
4703,COOEE BAY,QLD
4313,COOEEIMBARDI,QLD
4895,COOKTOWN,QLD
4574,COOLABINE,QLD
4610,COOLABUNIA,QLD
4479,COOLADDI,QLD
4311,COOLANA,QLD
4225,COOLANGATTA,QLD
4850,COOLBIE,QLD
4387,COOLMUNDA,QLD
4580,COOLOOLA,QLD
4580,COOLOOLA COVE,QLD
4560,COOLOOLABIN,QLD
4573,COOLUM BEACH,QLD
4216,COOMBABAH,QLD
4209,COOMERA,QLD
4630,COOMINGLAH,QLD
4630,COOMINGLAH FOREST,QLD
4311,COOMINYA,QLD
4702,COOMOO,QLD
4422,COOMRITH,QLD
4626,COONAMBULA,QLD
4670,COONARR,QLD
4570,COONDOO,QLD
4490,COONGOOLA,QLD
4108,COOPERS PLAINS,QLD
4420,COORADA,QLD
4569,COORAN,QLD
4408,COORANGA,QLD
4565,COOROIBAH,QLD
4860,COOROO LANDS,QLD
4702,COOROOMAN,QLD
4563,COOROY,QLD
4563,COOROY MOUNTAIN,QLD
4151,COORPAROO,QLD
4151,COORPAROO DC,QLD
4860,COORUMBA,QLD
4702,COORUMBENE,QLD
4565,COOTHARABA,QLD
4702,COOWONGA,QLD
4873,COOYA BEACH,QLD
4402,COOYAR,QLD
4741,COPPABELLA,QLD
4860,COQUETTE POINT,QLD
4670,CORAL COVE,QLD
4740,CORAL SEA,QLD
