postcode,suburb,state,category
5015,TORRENS ISLAND,SA,Delivery Area
5062,TORRENS PARK,SA,Delivery Area
5203,TORRENS VALE,SA,Delivery Area
5031,TORRENSVILLE,SA,Delivery Area
5031,TORRENSVILLE PLAZA,SA,Delivery Area
5413,TOTHILL BELT,SA,Delivery Area
5413,TOTHILL CREEK,SA,Delivery Area
5250,TOTNESS,SA,Delivery Area
5353,TOWITTA,SA,Delivery Area
5073,TRANMERE,SA,Delivery Area
5073,TRANMERE NORTH,SA,Delivery Area
5068,TRINITY GARDENS,SA,Delivery Area
5158,TROTT PARK,SA,Delivery Area
5356,TRURO,SA,Delivery Area
5607,TULKA,SA,Delivery Area
5605,TUMBY BAY,SA,Delivery Area
5236,TUNGKILLO,SA,Delivery Area
5203,TUNKALILLA,SA,Delivery Area
5065,TUSMORE,SA,Delivery Area
5501,TWO WELLS,SA,Delivery Area
5671,TYRINGA,SA,Delivery Area
5422,UCOLTA,SA,Delivery Area
5607,ULEY,SA,Delivery Area
5114,ULEYBURY,SA,Delivery Area
5419,ULOOLOO,SA,Delivery Area
5633,ULYERRA,SA,Delivery Area
5732,UMBERATANA,SA,Delivery Area
0872,UMUWA,SA,Delivery Area
5451,UNDALYA,SA,Delivery Area
5032,UNDERDALE,SA,Delivery Area
5607,UNGARRA,SA,Delivery Area
5061,UNLEY,SA,Delivery Area
5061,UNLEY PARK,SA,Delivery Area
5717,UNO,SA,Delivery Area
5434,UPALINNA,SA,Delivery Area
5131,UPPER HERMITAGE,SA,Delivery Area
5156,UPPER STURT,SA,Delivery Area
5142,URAIDLA,SA,Delivery Area
5573,URANIA,SA,Delivery Area
5064,URRBRAE,SA,Delivery Area
5690,UWORRA,SA,Delivery Area
5081,VALE PARK,SA,Delivery Area
5093,VALLEY VIEW,SA,Delivery Area
5311,VEITCH,SA,Delivery Area
5607,VENUS BAY,SA,Delivery Area
5245,VERDUN,SA,Delivery Area
5603,VERRAN,SA,Delivery Area
5211,VICTOR HARBOR,SA,Delivery Area
5211,VICTOR HARBOR CENTRAL,SA,Delivery Area
5352,VINE VALE,SA,Delivery Area
5120,VIRGINIA,SA,Delivery Area
5091,VISTA,SA,Delivery Area
5223,VIVONNE BAY,SA,Delivery Area
5640,WADDIKEE,SA,Delivery Area
5440,WADNAMINGA,SA,Delivery Area
5330,WAIKERIE,SA,Delivery Area
5211,WAITPINGA,SA,Delivery Area
5238,WALKER FLAT,SA,Delivery Area
5081,WALKERVILLE,SA,Delivery Area
5098,WALKLEY HEIGHTS,SA,Delivery Area
5254,WALL FLAT,SA,Delivery Area
5661,WALLALA,SA,Delivery Area
5556,WALLAROO,SA,Delivery Area
5554,WALLAROO MINES,SA,Delivery Area
5556,WALLAROO PLAIN,SA,Delivery Area
5713,WALLERBERDINA,SA,Delivery Area
5431,WALLOWAY,SA,Delivery Area
5264,WALTOWA,SA,Delivery Area
5700,WAMI KATA,SA,Delivery Area
5310,WANBI,SA,Delivery Area
5690,WANDANA,SA,Delivery Area
5523,WANDEARAH EAST,SA,Delivery Area
5523,WANDEARAH WEST,SA,Delivery Area
5291,WANDILO,SA,Delivery Area
5607,WANGARY,SA,Delivery Area
5275,WANGOLINA,SA,Delivery Area
5607,WANILLA,SA,Delivery Area
5332,WAPPILKA,SA,Delivery Area
5556,WARBURTO,SA,Delivery Area
5118,WARD BELT,SA,Delivery Area
5522,WARD HILL,SA,Delivery Area
5540,WARNERTOWN,SA,Delivery Area
5417,WARNES,SA,Delivery Area
5577,WAROOKA,SA,Delivery Area
5422,WAROONEE,SA,Delivery Area
5046,WARRADALE,SA,Delivery Area
5046,WARRADALE NORTH,SA,Delivery Area
5650,WARRAMBOO,SA,Delivery Area
5730,WARRAWEENA,SA,Delivery Area
5715,WARTAKA,SA,Delivery Area
5454,WASHPOOL,SA,Delivery Area
5400,WASLEYS,SA,Delivery Area
0872,WATARRU,SA,Delivery Area
5461,WATCHMAN,SA,Delivery Area
5066,WATERFALL GULLY,SA,Delivery Area
5413,WATERLOO,SA,Delivery Area
5110,WATERLOO CORNER,SA,Delivery Area
5452,WATERVALE,SA,Delivery Area
0872,WATINUMA,SA,Delivery Area
5690,WATRABA,SA,Delivery Area
5203,WATTLE FLAT,SA,Delivery Area
5066,WATTLE PARK,SA,Delivery Area
5280,WATTLE RANGE,SA,Delivery Area
5279,WATTLE RANGE EAST,SA,Delivery Area
5440,WAUKARINGA,SA,Delivery Area
5573,WAURALTEE,SA,Delivery Area
5034,WAYVILLE,SA,Delivery Area
5501,WEBB BEACH,SA,Delivery Area
5606,WEDGE ISLAND,SA,Delivery Area
5440,WEEKEROO,SA,Delivery Area
5495,WEEROONA ISLAND,SA,Delivery Area
5573,WEETULTA,SA,Delivery Area
5724,WELBOURN HILL,SA,Delivery Area
5007,WELLAND,SA,Delivery Area
5259,WELLINGTON,SA,Delivery Area
5259,WELLINGTON EAST,SA,Delivery Area
5278,WEPAR,SA,Delivery Area
5482,WEPOWIE,SA,Delivery Area
5732,WERTALOONA,SA,Delivery Area
5024,WEST BEACH,SA,Delivery Area
5491,WEST BUNDALEER,SA,Delivery Area
5008,WEST CROYDON,SA,Delivery Area
5007,WEST HINDMARSH,SA,Delivery Area
5021,WEST LAKES,SA,Delivery Area
5020,WEST LAKES SHORE,SA,Delivery Area
5275,WEST RANGE,SA,Delivery Area
5033,WEST RICHMOND,SA,Delivery Area
5680,WESTALL,SA,Delivery Area
5041,WESTBOURNE PARK,SA,Delivery Area
5268,WESTERN FLAT,SA,Delivery Area
5223,WESTERN RIVER,SA,Delivery Area
5320,WESTONS FLAT,SA,Delivery Area
5603,WHARMINDA,SA,Delivery Area
5254,WHITE HILL,SA,Delivery Area
5575,WHITE HUT,SA,Delivery Area
5253,WHITE SANDS,SA,Delivery Area
5690,WHITE WELL CORNER,SA,Delivery Area
5607,WHITES FLAT,SA,Delivery Area
5607,WHITES RIVER,SA,Delivery Area
5172,WHITES VALLEY,SA,Delivery Area
5461,WHITWARTA,SA,Delivery Area
5600,WHYALLA,SA,Delivery Area
5601,WHYALLA BARSON,SA,Delivery Area
5609,WHYALLA JENKINS,SA,Delivery Area
5608,WHYALLA NORRIE,SA,Delivery Area
5608,WHYALLA NORRIE EAST,SA,Delivery Area
5608,WHYALLA NORRIE NORTH,SA,Delivery Area
5600,WHYALLA PLAYFORD,SA,Delivery Area
5608,WHYALLA STUART,SA,Delivery Area
5420,WHYTE YARCOWIE,SA,Delivery Area
5440,WIAWERA,SA,Delivery Area
5330,WIGLEY FLAT,SA,Delivery Area
5641,WILCHERRY,SA,Delivery Area
5432,WILCOWIE,SA,Delivery Area
5271,WILD DOG VALLEY,SA,Delivery Area
5501,WILD HORSE PLAINS,SA,Delivery Area
5719,WILGENA,SA,Delivery Area
5713,WILKATANA STATION,SA,Delivery Area
5301,WILKAWATT,SA,Delivery Area
5419,WILLALO,SA,Delivery Area
5267,WILLALOOKA,SA,Delivery Area
5554,WILLAMULKA,SA,Delivery Area
5118,WILLASTON,SA,Delivery Area
5723,WILLIAM CREEK,SA,Delivery Area
5351,WILLIAMSTOWN,SA,Delivery Area
5432,WILLIPPA,SA,Delivery Area
5433,WILLOCHRA,SA,Delivery Area
5222,WILLOUGHBY,SA,Delivery Area
5253,WILLOW BANKS,SA,Delivery Area
5211,WILLOW CREEK,SA,Delivery Area
5434,WILLOW SPRINGS,SA,Delivery Area
5431,WILLOWIE,SA,Delivery Area
5222,WILLSON RIVER,SA,Delivery Area
5172,WILLUNGA,SA,Delivery Area
5172,WILLUNGA HILL,SA,Delivery Area
5172,WILLUNGA SOUTH,SA,Delivery Area
5255,WILLYAROO,SA,Delivery Area
5485,WILMINGTON,SA,Delivery Area
5501,WINDSOR,SA,Delivery Area
5087,WINDSOR GARDENS,SA,Delivery Area
5013,WINGFIELD,SA,Delivery Area
5343,WINKIE,SA,Delivery Area
5440,WINNININNIE,SA,Delivery Area
5700,WINNINOWIE,SA,Delivery Area
5713,WINTABATINYANA,SA,Delivery Area
5723,WINTINNA,SA,Delivery Area
5570,WINULTA,SA,Delivery Area
5481,WIRRABARA,SA,Delivery Area
5719,WIRRAMINNA,SA,Delivery Area
5730,WIRREALPA,SA,Delivery Area
5267,WIRREGA,SA,Delivery Area
5204,WIRRINA COVE,SA,Delivery Area
5661,WIRRULLA,SA,Delivery Area
5223,WISANGER,SA,Delivery Area
5251,WISTOW,SA,Delivery Area
5731,WITCHELINA,SA,Delivery Area
5432,WITCHITIE,SA,Delivery Area
5671,WITERA,SA,Delivery Area
5734,WITJIRA,SA,Delivery Area
5520,WOKURNA,SA,Delivery Area
5269,WOLSELEY,SA,Delivery Area
5320,WOMBATS REST,SA,Delivery Area
5440,WOMPINIE,SA,Delivery Area
5238,WONGULLA,SA,Delivery Area
5481,WONGYARRA,SA,Delivery Area
5419,WONNA,SA,Delivery Area
5340,WONUARRA,SA,Delivery Area
5255,WOODCHESTER,SA,Delivery Area
5162,WOODCROFT,SA,Delivery Area
5072,WOODFORDE,SA,Delivery Area
5254,WOODLANE,SA,Delivery Area
5311,WOODLEIGH,SA,Delivery Area
5253,WOODS POINT,SA,Delivery Area
5244,WOODSIDE,SA,Delivery Area
5011,WOODVILLE,SA,Delivery Area
5012,WOODVILLE GARDENS,SA,Delivery Area
5012,WOODVILLE NORTH,SA,Delivery Area
5011,WOODVILLE PARK,SA,Delivery Area
5011,WOODVILLE SOUTH,SA,Delivery Area
5011,WOODVILLE WEST,SA,Delivery Area
5575,WOOL BAY,SA,Delivery Area
5330,WOOLPUNDA,SA,Delivery Area
5412,WOOLSHED FLAT,SA,Delivery Area
5400,WOOLSHEDS,SA,Delivery Area
5732,WOOLTANA,SA,Delivery Area
5272,WOOLUMBOOL,SA,Delivery Area
5701,WOOLUNDUNGA,SA,Delivery Area
5720,WOOMERA,SA,Delivery Area
5381,WORLDS END,SA,Delivery Area
5291,WORROLONG,SA,Delivery Area
5434,WORUMBA,SA,Delivery Area
5271,WRATTONBULLY,SA,Delivery Area
5652,WUDINNA,SA,Delivery Area
5311,WUNKAR,SA,Delivery Area
5291,WYE,SA,Delivery Area
5306,WYNARKA,SA,Delivery Area
5127,WYNN VALE,SA,Delivery Area
5275,WYOMI,SA,Delivery Area
5470,YACKA,SA,Delivery Area
5713,YADLAMALKA,SA,Delivery Area
5291,YAHL,SA,Delivery Area
5641,YALANDA,SA,Delivery Area
5690,YALATA,SA,Delivery Area
5607,YALLUNDA FLAT,SA,Delivery Area
5431,YALPARA,SA,Delivery Area
5715,YALYMBOO,SA,Delivery Area
5340,YAMBA,SA,Delivery Area
5680,YANERBIE,SA,Delivery Area
5653,YANINEE,SA,Delivery Area
5203,YANKALILLA,SA,Delivery Area
5732,YANKANINNA,SA,Delivery Area
5661,YANTANABIE,SA,Delivery Area
5432,YANYARRIE,SA,Delivery Area
5717,YARDEA,SA,Delivery Area
5433,YARRAH,SA,Delivery Area
5440,YARRAMBA,SA,Delivery Area
5126,YATALA VALE,SA,Delivery Area
5422,YATINA,SA,Delivery Area
5114,YATTALUNGA,SA,Delivery Area
5632,YEELANNA,SA,Delivery Area
5690,YELLABINNA,SA,Delivery Area
5558,YELTA,SA,Delivery Area
5641,YELTANA,SA,Delivery Area
5332,YINKANIE,SA,Delivery Area
5493,YONGALA,SA,Delivery Area
5573,YORKE VALLEY,SA,Delivery Area
5576,YORKETOWN,SA,Delivery Area
5238,YOUNGHUSBAND,SA,Delivery Area
5238,YOUNGHUSBAND HOLDINGS,SA,Delivery Area
5715,YUDNAPINNA,SA,Delivery Area
5261,YUMALI,SA,Delivery Area
5690,YUMBARRA,SA,Delivery Area
5172,YUNDI,SA,Delivery Area
5440,YUNTA,SA,Delivery Area
0872,YUNYARINYI,SA,Delivery Area
5254,ZADOWS LANDING,SA,Delivery Area
7315,ABBOTSHAM,TAS,Delivery Area
7112,ABELS BAY,TAS,Delivery Area
7310,ABERDEEN,TAS,Delivery Area
7306,ACACIA HILLS,TAS,Delivery Area
7320,ACTON,TAS,Delivery Area
7170,ACTON PARK,TAS,Delivery Area
7150,ADVENTURE BAY,TAS,Delivery Area
7216,AKAROA,TAS,Delivery Area
7263,ALBERTON,TAS,Delivery Area
7330,ALCOMIE,TAS,Delivery Area
7150,ALLENS RIVULET,TAS,Delivery Area
7150,ALONNAH,TAS,Delivery Area
7310,AMBLESIDE,TAS,Delivery Area
7120,ANDOVER,TAS,Delivery Area
7264,ANSONS BAY,TAS,Delivery Area
7120,ANTILL PONDS,TAS,Delivery Area
7150,APOLLO BAY,TAS,Delivery Area
7190,APSLAWN,TAS,Delivery Area
7030,APSLEY,TAS,Delivery Area
7330,ARTHUR RIVER,TAS,Delivery Area
7030,ARTHURS LAKE,TAS,Delivery Area
7011,AUSTINS FERRY,TAS,Delivery Area
7213,AVOCA,TAS,Delivery Area
7120,BADEN,TAS,Delivery Area
7270,BADGER HEAD,TAS,Delivery Area
7030,BAGDAD,TAS,Delivery Area
7307,BAKERS BEACH,TAS,Delivery Area
7265,BANCA,TAS,Delivery Area
7267,BANGOR,TAS,Delivery Area
7150,BARNES BAY,TAS,Delivery Area
7054,BARRETTA,TAS,Delivery Area
7306,BARRINGTON,TAS,Delivery Area
7004,BATTERY POINT,TAS,Delivery Area
7270,BEACONSFIELD,TAS,Delivery Area
7215,BEAUMARIS,TAS,Delivery Area
7270,BEAUTY POINT,TAS,Delivery Area
7252,BEECHFORD,TAS,Delivery Area
7253,BELL BAY,TAS,Delivery Area
7018,BELLERIVE,TAS,Delivery Area
7254,BELLINGHAM,TAS,Delivery Area
7212,BEN LOMOND,TAS,Delivery Area
7011,BERRIEDALE,TAS,Delivery Area
7306,BEULAH,TAS,Delivery Area
7215,BICHENO,TAS,Delivery Area
7216,BINALONG BAY,TAS,Delivery Area
7162,BIRCHS BAY,TAS,Delivery Area
7303,BIRRALEE,TAS,Delivery Area
7301,BISHOPSBOURNE,TAS,Delivery Area
7140,BLACK HILLS,TAS,Delivery Area
7321,BLACK RIVER,TAS,Delivery Area
7052,BLACKMANS BAY,TAS,Delivery Area
7250,BLACKSTONE HEIGHTS,TAS,Delivery Area
7275,BLACKWALL,TAS,Delivery Area
7301,BLACKWOOD CREEK,TAS,Delivery Area
7212,BLESSINGTON,TAS,Delivery Area
7255,BLUE ROCKS,TAS,Delivery Area
7260,BLUMONT,TAS,Delivery Area
7321,BOAT HARBOUR,TAS,Delivery Area
7321,BOAT HARBOUR BEACH,TAS,Delivery Area
7053,BONNET HILL,TAS,Delivery Area
7264,BOOBYALLA,TAS,Delivery Area
7177,BOOMER BAY,TAS,Delivery Area
7030,BOTHWELL,TAS,Delivery Area
7140,BOYER,TAS,Delivery Area
7302,BRACKNELL,TAS,Delivery Area
7140,BRADYS LAKE,TAS,Delivery Area
7304,BRANDUM,TAS,Delivery Area
7261,BRANXHOLM,TAS,Delivery Area
7258,BREADALBANE,TAS,Delivery Area
7175,BREAM CREEK,TAS,Delivery Area
7304,BREONA,TAS,Delivery Area
7277,BRIDGENORTH,TAS,Delivery Area
7030,BRIDGEWATER,TAS,Delivery Area
7262,BRIDPORT,TAS,Delivery Area
7030,BRIGHTON,TAS,Delivery Area
7330,BRITTONS SWAMP,TAS,Delivery Area
7030,BROADMARSH,TAS,Delivery Area
7330,BROADMEADOWS,TAS,Delivery Area
7140,BRONTE PARK,TAS,Delivery Area
7320,BROOKLYN,TAS,Delivery Area
7116,BROOKS BAY,TAS,Delivery Area
7190,BUCKLAND,TAS,Delivery Area
7256,BUNGAREE,TAS,Delivery Area
7320,BURNIE,TAS,Delivery Area
7212,BURNS CREEK,TAS,Delivery Area
7140,BUSHY PARK,TAS,Delivery Area
7140,BUTLERS GORGE,TAS,Delivery Area
7116,CAIRNS BAY,TAS,Delivery Area
7325,CALDER,TAS,Delivery Area
7170,CAMBRIDGE,TAS,Delivery Area
7320,CAMDALE,TAS,Delivery Area
7316,CAMENA,TAS,Delivery Area
7026,CAMPANIA,TAS,Delivery Area
7210,CAMPBELL TOWN,TAS,Delivery Area
7257,CAPE BARREN ISLAND,TAS,Delivery Area
7182,CAPE PILLAR,TAS,Delivery Area
7264,CAPE PORTLAND,TAS,Delivery Area
7184,CAPE RAOUL,TAS,Delivery Area
7173,CARLTON,TAS,Delivery Area
7173,CARLTON RIVER,TAS,Delivery Area
7291,CARRICK,TAS,Delivery Area
7151,CASEY,TAS,Delivery Area
7116,CASTLE FORBES BAY,TAS,Delivery Area
7315,CASTRA,TAS,Delivery Area
7304,CAVESIDE,TAS,Delivery Area
7304,CENTRAL PLATEAU,TAS,Delivery Area
7306,CETHANA,TAS,Delivery Area
7215,CHAIN OF LAGOONS,TAS,Delivery Area
7112,CHARLOTTE COVE,TAS,Delivery Area
7321,CHASM CREEK,TAS,Delivery Area
7011,CHIGWELL,TAS,Delivery Area
7330,CHRISTMAS HILLS,TAS,Delivery Area
7304,CHUDLEIGH,TAS,Delivery Area
7011,CLAREMONT,TAS,Delivery Area
7270,CLARENCE POINT,TAS,Delivery Area
7019,CLARENDON VALE,TAS,Delivery Area
7306,CLAUDE ROAD,TAS,Delivery Area
7211,CLEVELAND,TAS,Delivery Area
7020,CLIFTON BEACH,TAS,Delivery Area
7303,CLUAN,TAS,Delivery Area
7027,COLEBROOK,TAS,Delivery Area
7215,COLES BAY,TAS,Delivery Area
7012,COLLINSVALE,TAS,Delivery Area
7211,CONARA,TAS,Delivery Area
7054,CONINGHAM,TAS,Delivery Area
7173,CONNELLYS MARSH,TAS,Delivery Area
7320,COOEE,TAS,Delivery Area
7174,COPPING,TAS,Delivery Area
7321,CORINNA,TAS,Delivery Area
7215,CORNWALL,TAS,Delivery Area
7330,COUTA ROCKS,TAS,Delivery Area
7321,COWRIE POINT,TAS,Delivery Area
7109,CRABTREE,TAS,Delivery Area
7306,CRADLE MOUNTAIN,TAS,Delivery Area
7109,CRADOC,TAS,Delivery Area
7030,CRAMPS BAY,TAS,Delivery Area
7190,CRANBROOK,TAS,Delivery Area
7321,CRAYFISH CREEK,TAS,Delivery Area
7024,CREMORNE,TAS,Delivery Area
7302,CRESSY,TAS,Delivery Area
7260,CUCKOO,TAS,Delivery Area
7316,CUPRONA,TAS,Delivery Area
7256,CURRIE,TAS,Delivery Area
7112,CYGNET,TAS,Delivery Area
7304,DAIRY PLAINS,TAS,Delivery Area
7151,DAVIS,TAS,Delivery Area
7212,DEDDINGTON,TAS,Delivery Area
7140,DEE,TAS,Delivery Area
7112,DEEP BAY,TAS,Delivery Area
7304,DELORAINE,TAS,Delivery Area
7150,DENNES POINT,TAS,Delivery Area
7264,DERBY,TAS,Delivery Area
7140,DERWENT BRIDGE,TAS,Delivery Area
7009,DERWENT PARK,TAS,Delivery Area
7321,DETENTION,TAS,Delivery Area
7275,DEVIOT,TAS,Delivery Area
7300,DEVON HILLS,TAS,Delivery Area
7310,DEVONPORT,TAS,Delivery Area
7252,DILSTON,TAS,Delivery Area
7304,DOCTORS POINT,TAS,Delivery Area
7325,DOCTORS ROCKS,TAS,Delivery Area
7173,DODGES FERRY,TAS,Delivery Area
7190,DOLPHIN SANDS,TAS,Delivery Area
7310,DON,TAS,Delivery Area
7215,DOUGLAS RIVER,TAS,Delivery Area
7215,DOUGLAS-APSLEY,TAS,Delivery Area
7117,DOVER,TAS,Delivery Area
7320,DOWNLANDS,TAS,Delivery Area
7010,DOWSING POINT,TAS,Delivery Area
7030,DROMEDARY,TAS,Delivery Area
7025,DULCOT,TAS,Delivery Area
7177,DUNALLEY,TAS,Delivery Area
7304,DUNORLAN,TAS,Delivery Area
7005,DYNNYRNE,TAS,Delivery Area
7030,DYSART,TAS,Delivery Area
7179,EAGLEHAWK NECK,TAS,Delivery Area
7321,EAST CAM,TAS,Delivery Area
7310,EAST DEVONPORT,TAS,Delivery Area
7250,EAST LAUNCESTON,TAS,Delivery Area
7321,EAST RIDGLEY,TAS,Delivery Area
7264,EDDYSTONE,TAS,Delivery Area
7321,EDGCUMBE BEACH,TAS,Delivery Area
7330,EDITH CREEK,TAS,Delivery Area
7256,EGG LAGOON,TAS,Delivery Area
7112,EGGS AND BACON BAY,TAS,Delivery Area
7030,ELDERSLIE,TAS,Delivery Area
7054,ELECTRONA,TAS,Delivery Area
7304,ELIZABETH TOWN,TAS,Delivery Area
7140,ELLENDALE,TAS,Delivery Area
7325,ELLIOTT,TAS,Delivery Area
7255,EMITA,TAS,Delivery Area
7320,EMU HEIGHTS,TAS,Delivery Area
7211,EPPING FOREST,TAS,Delivery Area
7310,ERRIBA,TAS,Delivery Area
7310,EUGENANA,TAS,Delivery Area
7212,EVANDALE,TAS,Delivery Area
7275,EXETER,TAS,Delivery Area
7303,EXTON,TAS,Delivery Area
7215,FALMOUTH,TAS,Delivery Area
7140,FENTONBURY,TAS,Delivery Area
7054,FERN TREE,TAS,Delivery Area
7214,FINGAL,TAS,Delivery Area
7140,FITZGERALD,TAS,Delivery Area
7030,FLINTSTONE,TAS,Delivery Area
7140,FLORENTINE,TAS,Delivery Area
7325,FLOWERDALE,TAS,Delivery Area
7163,FLOWERPOT,TAS,Delivery Area
7270,FLOWERY GULLY,TAS,Delivery Area
7173,FORCETT,TAS,Delivery Area
7330,FOREST,TAS,Delivery Area
7260,FORESTER,TAS,Delivery Area
7182,FORTESCUE,TAS,Delivery Area
7310,FORTH,TAS,Delivery Area
7310,FORTHSIDE,TAS,Delivery Area
7215,FOUR MILE CREEK,TAS,Delivery Area
7275,FRANKFORD,TAS,Delivery Area
7113,FRANKLIN,TAS,Delivery Area
7215,FREYCINET,TAS,Delivery Area
7215,FRIENDLY BEACHES,TAS,Delivery Area
7030,GAGEBROOK,TAS,Delivery Area
7112,GARDEN ISLAND CREEK,TAS,Delivery Area
7112,GARDNERS BAY,TAS,Delivery Area
7315,GAWLER,TAS,Delivery Area
7116,GEEVESTON,TAS,Delivery Area
7015,GEILSTON BAY,TAS,Delivery Area
7253,GEORGE TOWN,TAS,Delivery Area
7264,GLADSTONE,TAS,Delivery Area
7109,GLAZIERS BAY,TAS,Delivery Area
7000,GLEBE,TAS,Delivery Area
7109,GLEN HUON,TAS,Delivery Area
7109,GLENDEVIE,TAS,Delivery Area
7140,GLENFERN,TAS,Delivery Area
7275,GLENGARRY,TAS,Delivery Area
7012,GLENLUSK,TAS,Delivery Area
7140,GLENORA,TAS,Delivery Area
7010,GLENORCHY,TAS,Delivery Area
7254,GOLCONDA,TAS,Delivery Area
7304,GOLDEN VALLEY,TAS,Delivery Area
7010,GOODWOOD,TAS,Delivery Area
7150,GORDON,TAS,Delivery Area
7466,GORMANSTON,TAS,Delivery Area
7216,GOSHEN,TAS,Delivery Area
7216,GOULDS COUNTRY,TAS,Delivery Area
7306,GOWRIE PARK,TAS,Delivery Area
7030,GRANTON,TAS,Delivery Area
7469,GRANVILLE HARBOUR,TAS,Delivery Area
7017,GRASSTREE HILL,TAS,Delivery Area
7256,GRASSY,TAS,Delivery Area
7276,GRAVELLY BEACH,TAS,Delivery Area
7215,GRAY,TAS,Delivery Area
7150,GREAT BAY,TAS,Delivery Area
7270,GREENS BEACH,TAS,Delivery Area
7140,GRETNA,TAS,Delivery Area
7277,GRINDELWALD,TAS,Delivery Area
7109,GROVE,TAS,Delivery Area
7321,GUILDFORD,TAS,Delivery Area
7315,GUNNS PLAINS,TAS,Delivery Area
7290,HADSPEN,TAS,Delivery Area
7292,HAGLEY,TAS,Delivery Area
7140,HAMILTON,TAS,Delivery Area
7321,HAMPSHIRE,TAS,Delivery Area
7307,HARFORD,TAS,Delivery Area
7109,HASTINGS,TAS,Delivery Area
7320,HAVENVIEW,TAS,Delivery Area
7307,HAWLEY BEACH,TAS,Delivery Area
7140,HAYES,TAS,Delivery Area
7151,HEARD ISLAND,TAS,Delivery Area
7321,HELLYER,TAS,Delivery Area
7325,HENRIETTA,TAS,Delivery Area
7030,HERDSMANS COVE,TAS,Delivery Area
7030,HERMITAGE,TAS,Delivery Area
7264,HERRICK,TAS,Delivery Area
7316,HEYBRIDGE,TAS,Delivery Area
7321,HIGHCLERE,TAS,Delivery Area
7183,HIGHCROFT,TAS,Delivery Area
7320,HILLCREST,TAS,Delivery Area
7252,HILLWOOD,TAS,Delivery Area
7000,HOBART,TAS,Delivery Area
7001,HOBART,TAS,Post Office Boxes
7140,HOLLOW TREE,TAS,Delivery Area
7275,HOLWELL,TAS,Delivery Area
7017,HONEYWOOD,TAS,Delivery Area
7054,HOWDEN,TAS,Delivery Area
7018,HOWRAH,TAS,Delivery Area
7316,HOWTH,TAS,Delivery Area
7055,HUNTINGFIELD,TAS,Delivery Area
7112,HUON ISLAND,TAS,Delivery Area
7109,HUONVILLE,TAS,Delivery Area
7109,IDA BAY,TAS,Delivery Area
7030,INTERLAKEN,TAS,Delivery Area
7248,INVERMAY,TAS,Delivery Area
7330,IRISHTOWN,TAS,Delivery Area
7304,JACKEYS MARSH,TAS,Delivery Area
7030,JERICHO,TAS,Delivery Area
7260,JETSONVILLE,TAS,Delivery Area
7109,JUDBURY,TAS,Delivery Area
7260,KAMONA,TAS,Delivery Area
7150,KAOOTA,TAS,Delivery Area
7140,KARANJA,TAS,Delivery Area
7267,KAROOLA,TAS,Delivery Area
7270,KAYENA,TAS,Delivery Area
7176,KELLEVIE,TAS,Delivery Area
7270,KELSO,TAS,Delivery Area
7030,KEMPTON,TAS,Delivery Area
7155,KETTERING,TAS,Delivery Area
7255,KILLIECRANKIE,TAS,Delivery Area
7150,KILLORA,TAS,Delivery Area
7304,KIMBERLEY,TAS,Delivery Area
7310,KINDRED,TAS,Delivery Area
7249,KINGS MEADOWS,TAS,Delivery Area
7050,KINGSTON,TAS,Delivery Area
7051,KINGSTON,TAS,Post Office Boxes
7050,KINGSTON BEACH,TAS,Delivery Area
7187,KOONYA,TAS,Delivery Area
7140,LACHLAN,TAS,Delivery Area
7255,LACKRANA,TAS,Delivery Area
7255,LADY BARRON,TAS,Delivery Area
7210,LAKE LEAKE,TAS,Delivery Area
7467,LAKE MARGARET,TAS,Delivery Area
7030,LAKE SORELL,TAS,Delivery Area
7140,LAKE ST CLAIR,TAS,Delivery Area
7267,LALLA,TAS,Delivery Area
7275,LANENA,TAS,Delivery Area
7325,LAPOINYA,TAS,Delivery Area
7307,LATROBE,TAS,Delivery Area
7021,LAUDERDALE,TAS,Delivery Area
7250,LAUNCESTON,TAS,Delivery Area
7140,LAWITTA,TAS,Delivery Area
7254,LEBRINA,TAS,Delivery Area
7255,LEEKA,TAS,Delivery Area
7252,LEFROY,TAS,Delivery Area
7277,LEGANA,TAS,Delivery Area
7263,LEGERWOOD,TAS,Delivery Area
7315,LEITH,TAS,Delivery Area
7120,LEMONT,TAS,Delivery Area
7008,LENAH VALLEY,TAS,Delivery Area
7054,LESLIE VALE,TAS,Delivery Area
7120,LEVENDALE,TAS,Delivery Area
7173,LEWISHAM,TAS,Delivery Area
7030,LIAWENEE,TAS,Delivery Area
7304,LIENA,TAS,Delivery Area
7260,LIETINNA,TAS,Delivery Area
7301,LIFFEY,TAS,Delivery Area
7330,LILEAH,TAS,Delivery Area
7310,LILLICO,TAS,Delivery Area
7268,LILYDALE,TAS,Delivery Area
7015,LINDISFARNE,TAS,Delivery Area
7260,LISLE,TAS,Delivery Area
7140,LITTLE PINE LAGOON,TAS,Delivery Area
7190,LITTLE SWANPORT,TAS,Delivery Area
7255,LOCCOTA,TAS,Delivery Area
7275,LOIRA,TAS,Delivery Area
7140,LONDON LAKES,TAS,Delivery Area
7253,LONG REACH,TAS,Delivery Area
7301,LONGFORD,TAS,Delivery Area
7150,LONGLEY,TAS,Delivery Area
7109,LONNAVALE,TAS,Delivery Area
7315,LOONGANA,TAS,Delivery Area
7256,LOORANA,TAS,Delivery Area
7306,LORINNA,TAS,Delivery Area
